𬮱	1
奥	180717
蜩	97
译	60763
靼	4060
搒	2
篑	2459
杼	475
坼	197
蝼	1806
窨	397
垎	1
错	839928
痍	1336
裕	43026
溠	1
吒	5744
秃	34763
纠	69731
会	6824928
寻	328046
彝	4377
秬	10
萼	1514
诶	2
玞	6
琼	49779
禤	324
吴	358240
搴	225
琴	161114
诳	1700
叙	51399
纾	1709
珙	991
詟	73
穟	10
剜	2942
删	1112336
苒	3851
笑	3577466
傃	5
勒	149723
胡	468132
韨	7
邃	13143
羧	37
寰	9243
痊	8479
亦	205336
诰	1787
叼	13049
伊	248426
议	474943
肇	6901
厩	2778
菼	23
堨	1
碛	312
衣	974728
契	57409
骃	12
援	113599
莸	97
谳	240
銮	3287
竭	48556
𬭯	1
佁	6
垂	119905
义	667265
野	381318
狝	235
扮	102940
愿	597661
偌	12711
𬷕	1
玩	658959
掩	159892
鹉	4796
螂	12503
齁	97
蚊	23019
幺	17927
劬	193
棤	1
炌	1
撼	43502
类	542776
旖	4981
钼	181
磬	1449
桄	86
踞	6613
秧	5968
𬣙	1
瑙	4425
圯	146
呙	143
潵	61
骑	402932
葙	41
掖	5554
扒	25335
澉	43
徉	2315
愃	1
饨	2969
岊	2
龉	576
辉	165246
物	1225246
妤	6924
孰	9099
扩	89800
兮	57567
慧	171938
呼	649071
腌	4021
忧	192309
治	450801
鲻	40
樾	536
惯	216835
訾	317
芸	59911
燥	32173
宠	86063
妃	94416
狈	33950
薷	118
濒	6798
替	218470
髑	110
鲳	99
葴	7
粳	345
摴	7
偃	4731
鞨	565
螨	186
褂	9096
枨	42
瘊	196
宰	58464
阊	333
啦	3656000
彦	44326
峰	245133
泰	138291
觎	3644
焰	117060
铩	1310
甦	54
演	341367
稑	4
懒	118775
娑	5057
拙	22861
恔	2
棻	98
耸	74010
鬷	79
锴	3180
憋	41713
醋	33581
染	126553
糠	3186
泳	32132
鳠	5
咦	45559
硬	268058
懿	11430
飨	695
栒	23
磨	167371
裨	2322
移	242885
棨	36
尥	243
嗝	5322
恂	735
僔	1
椓	8
浔	1504
茄	16374
纂	2791
炒	38582
皞	180
胼	176
尿	42862
笠	10085
撙	88
傒	365
悒	919
暂	161192
皂	12777
蹁	504
禊	126
洳	196
煜	18583
贳	25
瓴	2089
茓	17
另	608815
冷	1063227
噶	5512
芩	543
妊	1658
权	422462
助	401901
敩	1
萦	11438
晡	113
烨	11081
训	267252
陡	39115
迂	10278
镩	17
屠	74113
襻	130
饻	1
榑	10
酒	862254
腒	5
冼	2127
皎	8870
晊	58
驯	13730
杂	27766
征	208068
舌	115406
薰	9575
找	1476146
荙	5
耔	12
诜	172
殉	8879
敕	4088
辁	7
羁	11397
墓	71995
逃	388319
珍	183711
柷	19
甩	100638
鹧	1478
鲰	10
邀	72129
瞩	8029
逞	20758
𬸘	1
科	383050
鲟	273
炀	5158
哟	59052
煊	2744
榻	16284
妻	243637
堂	408195
足	680608
腋	6488
整	911669
𫄧	1
𫸩	1
𬩽	1
鲠	583
毕	433507
巾	87649
璇	31460
逡	1805
啴	7
碨	23
翁	48775
倡	15457
郑	193157
悬	91147
秘	380905
囡	3655
姘	1292
惑	217813
跨	67968
㑊	1
嗐	450
旐	2
囿	1125
藐	5309
槠	280
鸭	43847
魈	3033
和	6252032
淳	18920
瘴	5332
缁	636
阴	393420
添	69961
瘼	65
芽	17122
煮	35756
酌	11175
珝	9
跻	2242
阼	54
弁	1462
企	222835
谞	65
嘴	762053
帨	26
醮	887
迓	261
邑	10421
鸨	7174
堠	155
淹	91581
娘	603857
跹	1159
以	6523163
煅	1251
蹊	10231
砰	54754
憩	3906
堰	2784
搐	14054
痴	140247
旴	4
鸳	12322
溥	4859
喂	148045
流	1114439
帻	273
主	2156316
瓜	106526
恤	14831
闼	753
簃	33
派	537091
溺	14496
矬	655
䗴	1
罨	41
轨	41124
镡	142
内	1509531
忮	70
丹	255715
镐	5697
旺	51740
闺	25256
恩	433654
众	796662
弗	71102
许	1299513
缗	504
蝘	1
牙	300630
平	1439958
溁	12
陂	948
躁	55589
饰	119945
幻	248832
𣸣	1
聩	1285
弈	11680
隼	5019
秀	364109
泜	3
鹳	662
跆	3162
噂	4
蚴	161
轿	46865
鄑	1
脑	728560
禘	34
崦	178
妘	59
挞	2752
蜡	26303
斐	15020
澎	16977
榰	1
疐	7
架	304619
扽	82
婞	22
赜	186
晴	147526
庳	37
滁	950
绁	107
噼	11015
饧	242
纻	67
溻	106
麻	374420
虼	308
秩	23853
掞	23
仁	179005
陴	74
扬	383220
纳	242617
央	146297
翛	66
绨	223
宝	564721
嗡	38011
智	310407
庹	96
亹	31
嫠	196
店	356602
麹	26
筼	8
蛘	82
砟	77
摇	647545
盘	279547
伈	6
仳	111
窄	34398
朴	65003
囊	52070
痂	1406
益	185218
币	104706
择	254253
狩	9423
昕	18599
吆	14327
绳	70769
蜴	5629
螽	98
餍	404
泌	8696
缨	8575
偰	1
向	2570965
醵	52
徐	287406
斡	3741
锐	112842
椰	5740
岂	129476
沂	8175
佗	5876
貂	12833
芙	47398
锺	2436
蜘	16935
勰	216
瀣	577
漳	2340
围	659220
橥	48
𫗴	1
褰	100
稿	59163
谒	4525
揶	4118
甓	36
齉	46
𫍲	1
直	1902381
妄	56998
𬸣	1
易	690501
挟	25753
洹	585
哺	5194
携	41010
爟	4
邻	57418
逄	530
塘	26895
腙	3
婠	4957
帜	14103
𨱑	1
瞿	7953
豨	128
铺	124785
斜	108598
镂	3409
逸	116827
富	312300
左	538290
莰	127
趁	124806
垴	149
荩	738
驰	69667
𫔶	1
穰	535
屌	93027
步	1077550
蚁	31813
叠	51213
搜	93120
阡	900
虞	30561
纨	6139
昡	9
嘡	290
鬼	604414
诣	7649
檠	160
仗	100977
把	3798289
焙	1207
逑	953
耑	23
瀑	17048
滗	48
顶	372323
弋	5461
阂	4559
目	1365311
仉	47
圊	50
滉	60
绉	3378
猩	26669
黉	72
靴	17284
蝴	33328
胰	1506
吝	11419
悖	5667
娄	10554
珐	879
埠	3320
柠	8127
羟	107
蟠	5465
龟	54064
宏	84748
提	1026286
璃	88750
辗	11051
桴	160
柘	1072
诨	1477
铡	1282
鳂	1
妯	714
蠼	146
盒	85796
格	715811
砼	144
鹯	42
忳	9
栴	17
翳	1537
迳	2734
享	152711
蜒	8878
违	83637
舣	29
忻	9152
岛	186834
砮	41
雒	4754
成	3478316
裁	79361
𫭼	1
齑	1383
瞒	70086
佑	43282
舐	1735
碴	3603
矍	1635
尨	98
砘	54
吟	147888
氨	2113
钡	387
谨	62779
莶	46
柰	285
矰	14
铟	19
埴	121
㥄	1
浑	175323
柴	61681
赑	145
酰	352
羞	148103
鸠	5067
埼	48
疙	17366
渠	25515
喙	2115
恙	11434
缟	727
伟	242974
弟	931805
堌	15
捐	26419
蝠	22100
靠	486495
层	390824
捡	50152
羡	60458
求	749850
锃	2611
蔃	2
怂	21654
屺	109
濯	1328
谀	3140
袼	163
翯	14
现	1161140
翈	1
俯	49116
巯	39
瑕	10420
占	246283
虾	22166
逅	5939
滞	34051
滋	106363
䢼	1
墼	290
垠	5841
俟	6436
翟	11051
怙	368
鞠	23016
螠	1
掐	1
鞘	24816
畜	28648
瑃	2
枘	96
志	485066
锡	28577
蔡	86234
靰	11
嵛	76
缯	2112
蝰	179
顼	2932
杰	324691
枧	65
伯	289145
充	409224
还	6776146
寓	34061
鄅	3
衢	2012
粞	20
谬	15677
舾	52
照	692674
凶	182558
荟	2002
柽	129
坟	37472
郤	96
杵	5557
栈	34055
骓	1013
棠	31634
奴	142210
菡	5513
诂	464
握	340840
饴	1053
䏡	1
蓐	203
霰	1491
唼	71
泻	21252
憧	12338
地	8804041
佯	10874
渑	501
帑	654
丑	95999
前	3967856
𧿹	1
藟	18
搠	761
锼	57
剂	31372
瀵	6
耵	20
炙	13779
潟	11
彟	245
佟	19786
拃	50
狃	138
邙	2037
骂	302420
洨	66
筦	19
质	398906
玡	157
厂	140041
溪	59613
榴	15727
晰	72137
活	1317245
哼	255328
咒	111199
撒	140911
泽	184795
劢	243
橡	10888
牡	15033
囵	1794
洴	11
𬭶	1
油	231198
璒	4
遵	50068
贻	4041
灵	878815
𫘝	1
嘬	1427
咂	6900
衠	11
牾	142
桠	2172
钵	7495
毽	778
萃	6319
小	6383823
裴	29596
磴	263
谏	9726
璥	7
氏	165390
吃	1445564
周	972777
鳣	6
衰	46361
於	45066
瞑	6406
优	279595
峒	4992
涑	388
镒	312
趑	100
麀	26
综	30489
疼	213130
𫟹	1
巫	77548
㺄	1
雾	169827
爰	2634
怨	181642
颠	57526
茵	37136
耰	18
梠	2
鲨	9417
头	4813713
椴	415
沨	1245
荃	4386
千	794965
捃	41
碰	240439
械	48534
钠	2079
脩	175
瓠	407
啼	21534
淑	54160
汶	8381
渐	503124
谼	1
大	10828985
艾	212020
跑	767298
阒	491
苇	16238
侹	3
微	1082511
咱	321521
